person,personLabel,arTitle,enTitle,image,source
http://www.wikidata.org/entity/Q24450706,سالم سلطان,سالم سلطان,Salem Sultan,,GCC_public_figures
http://www.wikidata.org/entity/Q24450704,محمد الظاهري,محمد الظاهري,Mohammed Al-Dhahri,,GCC_public_figures
http://www.wikidata.org/entity/Q24450705,محمد برغش,محمد المنهالي (لاعب كرة قدم مواليد 1990),Mohammed Al-Menhali,http://commons.wikimedia.org/wiki/Special:FilePath/Lebanon%20v%20United%20Arab%20Emirates%2C%2016%20November%202021%2009%20%28Mohammed%20Al-Menhali%29.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q24450798,علي سالمين,علي سالمين,Ali Salmeen,http://commons.wikimedia.org/wiki/Special:FilePath/Lebanon%20v%20United%20Arab%20Emirates%2C%2016%20November%202021%2011%20%28Ali%20Salmeen%29.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q24450799,عبد الله كاظم,عبد الله كاظم,Abdullah Kazim,,GCC_public_figures
http://www.wikidata.org/entity/Q24450801,محمد خلفان المسماري,محمد خلفان (لاعب كرة قدم مواليد 1992),"Mohammed Khalfan (footballer, born 1992)",,GCC_public_figures
http://www.wikidata.org/entity/Q510983,متعب بن عبد العزيز بن متعب الرشيد,متعب بن عبد العزيز بن متعب الرشيد,,,GCC_public_figures
http://www.wikidata.org/entity/Q963855,فهد السبيع,فهد السبيع,,,GCC_public_figures
http://www.wikidata.org/entity/Q3337346,نواف الجناحي,نواف الجناحي,,,GCC_public_figures
http://www.wikidata.org/entity/Q3560648,سمر,سمر (مغنية),,,GCC_public_figures
http://www.wikidata.org/entity/Q3603406,عبد الله درويش,عبد الله درويش,,,GCC_public_figures
http://www.wikidata.org/entity/Q3603407,عبد الله الشيحان,عبد الله الشيحان,,,GCC_public_figures
http://www.wikidata.org/entity/Q3606982,أحمد عادل,أحمد عادل (لاعب كرة قدم إماراتي),,,GCC_public_figures
http://www.wikidata.org/entity/Q3611595,علي عباس ياسين,علي عباس ياسين,,,GCC_public_figures
http://www.wikidata.org/entity/Q3761792,غلام علي,غلام علي,,,GCC_public_figures
http://www.wikidata.org/entity/Q3860121,محمد الصحفي,محمد الصحفي,,,GCC_public_figures
http://www.wikidata.org/entity/Q3945408,صالح المطلق,صالح المطلق,,,GCC_public_figures
http://www.wikidata.org/entity/Q4116694,دانا حلبي,دانا حلبي,,,GCC_public_figures
http://www.wikidata.org/entity/Q4116694,دانا حلبي,دانا حلبي,,,GCC_public_figures
http://www.wikidata.org/entity/Q4665223,عبد الله السدحان,عبد الله السدحان,,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B5%D9%88%D8%B1%D8%A9%20%D9%84%D9%84%D9%81%D9%86%D8%A7%D9%86%20%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87%20%D8%A7%D9%84%D8%B3%D8%AF%D8%AD%D8%A7%D9%86%20%D9%81%D9%8A%20%D8%A7%D8%AD%D8%AF%20%D8%A7%D9%84%D9%84%D9%82%D8%A7%D8%A1%D8%A7%D8%AA.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q4665802,عبد العزيز فاضل,عبد العزيز فاضل,,,GCC_public_figures
http://www.wikidata.org/entity/Q4665926,عبد الله راعي الفحماء,عبد الله راعي الفحماء,,,GCC_public_figures
http://www.wikidata.org/entity/Q4665958,عبد الله الطراروة,عبد الله الطراروة,,,GCC_public_figures
http://www.wikidata.org/entity/Q4666003,عبد الله حيدر,عبد الله حيدر,,,GCC_public_figures
http://www.wikidata.org/entity/Q4724678,علي أشكناني,علي أشكناني,,,GCC_public_figures
http://www.wikidata.org/entity/Q4747180,عمار بلال,عمار بلال,,,GCC_public_figures
http://www.wikidata.org/entity/Q5429475,فهد الميع,فهد الميع,,,GCC_public_figures
http://www.wikidata.org/entity/Q5431095,فيصل بن تركي بن ناصر آل سعود,فيصل بن تركي بن ناصر آل سعود,,,GCC_public_figures
http://www.wikidata.org/entity/Q5636760,حبيب الحبيب,حبيب الحبيب,,http://commons.wikimedia.org/wiki/Special:FilePath/Habib%20Al-Habib.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q5636760,حبيب الحبيب,حبيب الحبيب,,http://commons.wikimedia.org/wiki/Special:FilePath/Habib%20Al-Habib.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q5984405,إبراهيم شراحيلي,إبراهيم شراحيلي,,,GCC_public_figures
http://www.wikidata.org/entity/Q5984629,إبراهيم خريبط,إبراهيم خريبط,,,GCC_public_figures
http://www.wikidata.org/entity/Q6127506,جمال عبد الرحمن البلوشي,جمال عبد الرحمن البلوشي,,,GCC_public_figures
http://www.wikidata.org/entity/Q6160940,جراح الزهير,جراح الزهير,,,GCC_public_figures
http://www.wikidata.org/entity/Q6505597,ليلى إسكندر,ليلى إسكندر (مغنية),,http://commons.wikimedia.org/wiki/Special:FilePath/Liskandar.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q6505597,ليلى إسكندر,ليلى إسكندر (مغنية),,http://commons.wikimedia.org/wiki/Special:FilePath/Liskandar.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q6532001,ابتسام العطاوي,ابتسام العطاوي,,,GCC_public_figures
http://www.wikidata.org/entity/Q6532040,ابتسام عبد الله,ابتسام عبد الله (ممثلة),,,GCC_public_figures
http://www.wikidata.org/entity/Q6542344,أحمد عادي الخالدي,أحمد عادي الخالدي,,,GCC_public_figures
http://www.wikidata.org/entity/Q6542359,أحمد فتح الدين,أحمد فتح الدين,,,GCC_public_figures
http://www.wikidata.org/entity/Q6762931,حسن سهيل,حسن سهيل,,,GCC_public_figures
http://www.wikidata.org/entity/Q6763112,حسين المكيمي,حسين المكيمي,,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%AD%D8%B3%D9%8A%D9%86%20%D8%A7%D9%84%D9%85%D9%83%D9%8A%D9%85%D9%8A.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q6764169,حمد الصالح,حمد الصالح,,,GCC_public_figures
http://www.wikidata.org/entity/Q6765069,خالد التركي,خالد التركي,,,GCC_public_figures
http://www.wikidata.org/entity/Q6765094,خالد الدايل,خالد الدايل,,,GCC_public_figures
http://www.wikidata.org/entity/Q6768901,دغيم الرشيدي,دغيم الرشيدي,,,GCC_public_figures
http://www.wikidata.org/entity/Q6794445,مونيا,مونيا (مغنية),,,GCC_public_figures
http://www.wikidata.org/entity/Q6794445,مونيا,مونيا (مغنية),,,GCC_public_figures
http://www.wikidata.org/entity/Q6799061,سعد البوعينين,سعد البوعينين,,,GCC_public_figures
http://www.wikidata.org/entity/Q6799303,سعود سويد,سعود سويد,,,GCC_public_figures
http://www.wikidata.org/entity/Q6800706,سلمان العمران,سلمان العمران,,,GCC_public_figures
http://www.wikidata.org/entity/Q6809392,صلاح الحساوي,صلاح الحساوي,,,GCC_public_figures
http://www.wikidata.org/entity/Q6811357,طلال السعيد,طلال السعيد,,,GCC_public_figures
http://www.wikidata.org/entity/Q6811375,طلال صبحي,طلال صبحي,,,GCC_public_figures
http://www.wikidata.org/entity/Q6813137,عبد الرزاق البطي,عبد الرزاق البطي,,,GCC_public_figures
http://www.wikidata.org/entity/Q6813366,عبد العزيز المنصور,عبد العزيز المنصور (مغني),,,GCC_public_figures
http://www.wikidata.org/entity/Q6813801,عبد الله البطيح,عبد الله البطيح,,,GCC_public_figures
http://www.wikidata.org/entity/Q6814082,عبد الله بن داوود الفايز,عبد الله بن داوود الفايز,,,GCC_public_figures
http://www.wikidata.org/entity/Q6816733,عفاس الهرشاني,عفاس الهرشاني,,,GCC_public_figures
http://www.wikidata.org/entity/Q6818122,علي الملا,علي الملا,,,GCC_public_figures
http://www.wikidata.org/entity/Q6818399,علي عبد الله,علي عبد الله (فنان),,http://commons.wikimedia.org/wiki/Special:FilePath/Ali%20Abdullah.JPG,GCC_public_figures
http://www.wikidata.org/entity/Q6819939,عيسى الشاهين,عيسى الشاهين,,,GCC_public_figures
http://www.wikidata.org/entity/Q6828227,فيصل العدواني,فيصل العدواني (لاعب),,,GCC_public_figures
http://www.wikidata.org/entity/Q6831911,إبراهيم زويد,إبراهيم زويد,,,GCC_public_figures
http://www.wikidata.org/entity/Q6845426,لطيفة الشعلان,لطيفة الشعلان,,,GCC_public_figures
http://www.wikidata.org/entity/Q6853560,محمد المغنم,محمد المغنم,,,GCC_public_figures
http://www.wikidata.org/entity/Q6892903,محمد الهطلاني,محمد الهطلاني,,,GCC_public_figures
http://www.wikidata.org/entity/Q6896230,وليد الفراج,وليد الفراج,,,GCC_public_figures
http://www.wikidata.org/entity/Q6899306,يوسف جازع,يوسف جازع,,,GCC_public_figures
http://www.wikidata.org/entity/Q6899323,يوسف دابس,يوسف دابس,,,GCC_public_figures
http://www.wikidata.org/entity/Q7074950,عبيد منور,عبيد منور,,,GCC_public_figures
http://www.wikidata.org/entity/Q7188128,رياض الأحمري,رياض الأحمري,,,GCC_public_figures
http://www.wikidata.org/entity/Q7240274,خميس عقاب,خميس عقاب,,,GCC_public_figures
http://www.wikidata.org/entity/Q7855201,تركي الشايع,تركي الشايع,,,GCC_public_figures
http://www.wikidata.org/entity/Q8055880,يوسف الرشيدي,يوسف الرشيدي,,,GCC_public_figures
http://www.wikidata.org/entity/Q8068475,زيشان جاويد شاه,زيشان جاويد شاه,,http://commons.wikimedia.org/wiki/Special:FilePath/Zeeshan%20Shah.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q8068549,زيد بن مطلق الجبعاء المطيري,زيد بن مطلق الجبعاء,,,GCC_public_figures
http://www.wikidata.org/entity/Q10998015,زينب بنت أحمد حفني,زينب بنت أحمد حفني,,,GCC_public_figures
http://www.wikidata.org/entity/Q12177611,أبرار سبت,أبرار سبت,,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A3%D8%A8%D8%B1%D8%A7%D8%B1%20%D8%B3%D8%A8%D8%AA%202.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q12177611,أبرار سبت,أبرار سبت,,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A3%D8%A8%D8%B1%D8%A7%D8%B1%20%D8%B3%D8%A8%D8%AA%202.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q12177608,أبرار,أبرار (ممثلة),,,GCC_public_figures
http://www.wikidata.org/entity/Q12178436,أحلام حسن,أحلام حسن,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178456,أحمد أبا الصافي,أحمد أبا الصافي,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178495,أحمد إيراج,أحمد إيراج,,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmed%20Iraj.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q12178508,أحمد الأنصاري,أحمد الأنصاري,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178526,أحمد الجسمي,أحمد الجسمي,,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmed%20Al-Jasmi.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q12178535,أحمد الحسن,أحمد الحسن,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178558,أحمد الخميس,أحمد الخميس,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178561,أحمد الخير,أحمد الخير,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178587,أحمد السكاكر,أحمد السكاكر,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178588,أحمد السلمان,أحمد السلمان,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178595,أحمد الشحومي,أحمد الشحومي,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178596,أحمد الشريعان,أحمد الشريعان,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178597,أحمد الشمري,أحمد الشمري,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178633,أحمد العليان,أحمد العليان,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178639,أحمد العونان,أحمد العونان,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178646,أحمد الفرج,أحمد الفرج,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178679,أحمد المطيري,أحمد المطيري,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178695,أحمد الهزيم,أحمد الهزيم,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178693,أحمد الهذيل,أحمد الهذيل,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178700,أحمد باقر,أحمد باقر,,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A3%D8%AD%D9%85%D8%AF%20%D8%A8%D8%A7%D9%82%D8%B1%20%D8%A7%D9%84%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q12178745,أحمد بن سلطان القاسمي,أحمد بن سلطان القاسمي,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178762,أحمد عيد الحربي,أحمد عيد الحربي,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178778,أحمد بن نصيب,أحمد بن نصيب,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178817,أحمد حسن,أحمد حسن (لاعب بحريني),,,GCC_public_figures
http://www.wikidata.org/entity/Q12178823,أحمد حسين,أحمد حسين (مغني),,,GCC_public_figures
http://www.wikidata.org/entity/Q12178843,أحمد الفوزان,أحمد الفوزان,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178841,أحمد حواس,أحمد حواس,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178846,أحمد خلف,أحمد خلف (لاعب كرة قدم),,,GCC_public_figures
http://www.wikidata.org/entity/Q12178845,أحمد الكليب,أحمد الكليب,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178883,أحمد رفاع,أحمد رفاع,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178895,أحمد السرحان,أحمد السرحان,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178920,أحمد سيد عابد الموسوي,أحمد سيد عابد الموسوي,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178970,أحمد عبد الأمير,أحمد عبد الأمير,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178984,أحمد عبد اللطيف العبد الجليل,أحمد عبد اللطيف العبد الجليل,,,GCC_public_figures
http://www.wikidata.org/entity/Q12178985,أحمد عبد الله,أحمد عبد الله (مذيع),,,GCC_public_figures
http://www.wikidata.org/entity/Q12178994,أحمد عبد الله الشمري,أحمد عبد الله الشمري,,,GCC_public_figures
http://www.wikidata.org/entity/Q12179026,أحمد عيسى,أحمد عيسى (ممثل),,,GCC_public_figures
http://www.wikidata.org/entity/Q12179068,أحمد مجلي,أحمد مجلي,,,GCC_public_figures
http://www.wikidata.org/entity/Q12179076,أحمد محمد إبراهيم,أحمد محمد إبراهيم,,,GCC_public_figures
http://www.wikidata.org/entity/Q12179103,أحمد مساعد,أحمد مساعد,,,GCC_public_figures
http://www.wikidata.org/entity/Q12179125,أحمد نايف الخليفي,أحمد نايف الخليفي,,,GCC_public_figures
http://www.wikidata.org/entity/Q12179150,أحمد سالمين,أحمد سالمين,,,GCC_public_figures
http://www.wikidata.org/entity/Q12179473,أروى أحمد,أروى أحمد,,,GCC_public_figures
http://www.wikidata.org/entity/Q12179482,أريام,أريام,,http://commons.wikimedia.org/wiki/Special:FilePath/Aryam%2C%20Boutiqaat%20-%20Aug%2018%2C%202019.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q12179481,أريج العطار,أريج العطار,,,GCC_public_figures
http://www.wikidata.org/entity/Q12179514,أزهار الحلواجي,أزهار الحلواجي,,,GCC_public_figures
http://www.wikidata.org/entity/Q12179554,أسامة الشطي,أسامة الشطي,,,GCC_public_figures
http://www.wikidata.org/entity/Q12179667,أسعد الزهراني,أسعد الزهراني,,http://commons.wikimedia.org/wiki/Special:FilePath/Asaad%20Al-Zahrani.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q12179797,أشجان,أشجان (ممثلة),,,GCC_public_figures
http://www.wikidata.org/entity/Q12179964,أغادير السعيد,أغادير السعيد,,,GCC_public_figures
http://www.wikidata.org/entity/Q12180007,أفراح,أفراح (ممثلة),,,GCC_public_figures
http://www.wikidata.org/entity/Q12180262,ألماس,ألماس (ممثلة),,,GCC_public_figures
