person,personLabel,arTitle,enTitle,image
http://www.wikidata.org/entity/Q20409556,فكيهة بنت يسار,فكيهة بنت يسار,,
http://www.wikidata.org/entity/Q20410171,حبيب العازمي,حبيب العازمي,,http://commons.wikimedia.org/wiki/Special:FilePath/0A1A5580.jpg
http://www.wikidata.org/entity/Q20410401,عباس بوصفوان,عباس بوصفوان,,http://commons.wikimedia.org/wiki/Special:FilePath/Abbas-busafwan.jpg
http://www.wikidata.org/entity/Q20410599,فهد القصبي,فهد القصبي,,
http://www.wikidata.org/entity/Q20410689,فهد جمال ناصر العازمي,فهد جمال ناصر العازمي,,
http://www.wikidata.org/entity/Q20411004,عبد الحميد المير,عبد الحميد المير,,
http://www.wikidata.org/entity/Q20411023,فوزية الصالح,فوزية الصالح,,
http://www.wikidata.org/entity/Q20411240,عبد الرحمن الصايغ,عبد الرحمن الصايغ,,
http://www.wikidata.org/entity/Q20411261,عبد الرحمن العناد,عبد الرحمن العناد,,
http://www.wikidata.org/entity/Q20411281,عبد الرحمن الغتم,عبد الرحمن الغتم,,
http://www.wikidata.org/entity/Q20411549,عبد الرحمن بوعلي,عبد الرحمن بوعلي (سياسي بحريني),,
http://www.wikidata.org/entity/Q20411586,عبد الرحمن جواهري,عبد الرحمن جواهري,,
http://www.wikidata.org/entity/Q20411646,عبد الرحمن خاشقجي,عبد الرحمن خاشقجي,,
http://www.wikidata.org/entity/Q20411908,فيصل الشعيب,فيصل الشعيب,,
http://www.wikidata.org/entity/Q20411949,عبد الرزاق العدساني,عبد الرزاق العدساني,,
http://www.wikidata.org/entity/Q20412102,عبد العزيز الخميس,عبد العزيز الخميس,,http://commons.wikimedia.org/wiki/Special:FilePath/Abdel%20Aziz.png
http://www.wikidata.org/entity/Q20412181,عبد العزيز بن سليمان بن ثنيان,عبد العزيز بن سليمان بن ثنيان,,
http://www.wikidata.org/entity/Q20412331,عبد الغفار عبد الحسين,عبد الغفار عبد الحسين,,
http://www.wikidata.org/entity/Q20412628,عبد الكريم النملة,عبد الكريم النملة,,
http://www.wikidata.org/entity/Q20412874,رغده عيد,رغده عيد,,
http://www.wikidata.org/entity/Q20412913,دخيل الله الوقداني,دخيل الله الوقداني,,
http://www.wikidata.org/entity/Q20412974,عبد الله البلوشي,عبد الله البلوشي (ممثل),,
http://www.wikidata.org/entity/Q20413079,عبد الله الربيع,عبد الله الربيع,,
http://www.wikidata.org/entity/Q20413194,عبد الله العالي,عبد الله العالي,,
http://www.wikidata.org/entity/Q20413274,عبد الله العلي النعيم,عبد الله العلي النعيم,,
http://www.wikidata.org/entity/Q20413805,عبد الله بن محمد البسام,عبد الله بن محمد البسام,,
http://www.wikidata.org/entity/Q20413974,عبد الله حويل,عبد الله حويل,,
http://www.wikidata.org/entity/Q20414052,عبد الله سنان,عبد الله سنان,,
http://www.wikidata.org/entity/Q20414072,عبد الله عبد الرضا العصفور,عبد الله عبد الرضا العصفور,,
http://www.wikidata.org/entity/Q20414090,عبد الله عبد العزيز,عبد الله عبد العزيز (مغني),,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87%20%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B9%D8%B2%D9%8A%D8%B21.jpg
http://www.wikidata.org/entity/Q20414148,عبد الله فودة,عبد الله فودة,,
http://www.wikidata.org/entity/Q20414235,عبد الله يحيى,عبد الله يحيى (النمنم),,
http://www.wikidata.org/entity/Q20414647,عبد الوهاب محمد الفايز,عبد الوهاب محمد الفايز,,
http://www.wikidata.org/entity/Q20414742,عبدالرحمن العنزي,عبد الرحمن العنزي (لاعب كرة قدم مواليد 1991),,
http://www.wikidata.org/entity/Q20414938,عبد العزيز الخضيري,عبد العزيز الخضيري,,
http://www.wikidata.org/entity/Q20414954,عبد العزيز بن عبد الله بن حسن آل الشيخ,عبد العزيز بن عبد الله بن حسن آل الشيخ,,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A7%D9%84%D8%B4%D9%8A%D8%AE%20%D8%B9%D8%A8%D8%AF%20%D8%A7%D9%84%D8%B9%D8%B2%D9%8A%D8%B2%20%D8%A8%D9%86%20%D8%B9%D8%A8%D8%AF%20%D8%A7%D9%84%D9%84%D9%87%20%D8%A8%D9%86%20%D8%AD%D8%B3%D9%86%20%D8%A7%D9%84%20%D8%A7%D9%84%D8%B4%D9%8A%D8%AE.jpg
http://www.wikidata.org/entity/Q20415063,عبد الله الجمعة,عبد الله الجمعة,,
http://www.wikidata.org/entity/Q20415118,رنا فاروق,رنا فاروق,,
http://www.wikidata.org/entity/Q20415155,عبد الله المعلمي,عبد الله المعلمي,,http://commons.wikimedia.org/wiki/Special:FilePath/Abdallah%20Al%20Mouallimi.png
http://www.wikidata.org/entity/Q20415265,عبد الله بن عبد الرحمن المقبل,عبد الله بن عبد الرحمن المقبل,,
http://www.wikidata.org/entity/Q20415875,دلال الزايد,دلال الزايد,,http://commons.wikimedia.org/wiki/Special:FilePath/Dalal%20Zayed%2C%20Bahrain%20TV%20News%20Center%20-%20Jan%2024%2C%202021.jpg
http://www.wikidata.org/entity/Q20417355,علوي السقاف,علوي السقاف,,
http://www.wikidata.org/entity/Q20417631,علي آل عصفور,علي آل عصفور,,
http://www.wikidata.org/entity/Q20417803,علي الباقري,علي الباقري,,
http://www.wikidata.org/entity/Q20417903,علي الدرازي,علي الدرازي,,
http://www.wikidata.org/entity/Q20417965,علي السبتي,علي السبتي,,
http://www.wikidata.org/entity/Q20418035,علي العطيش,علي العطيش,,
http://www.wikidata.org/entity/Q20418165,علي الهويريني,علي الهويريني,,http://commons.wikimedia.org/wiki/Special:FilePath/Ali%20El%20Huyerini%2C%20guest%20of%20al-Wadi%20TV%2C%20Aug%2025%2C%202018.jpg
http://www.wikidata.org/entity/Q20418671,علي زايد,علي زايد,,
http://www.wikidata.org/entity/Q20418716,علي شمطوط,علي شمطوط,,
http://www.wikidata.org/entity/Q20418760,محمد السليمان,محمد السليمان,,
http://www.wikidata.org/entity/Q20419463,عماد اليوسف,عماد اليوسف,,
http://www.wikidata.org/entity/Q20420515,صفوق التمياط,صفوق التمياط,,
http://www.wikidata.org/entity/Q20420840,زهير الحارثي,زهير الحارثي,,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B2%D9%87%D9%8A%D8%B1%20%D8%A7%D9%84%D8%AD%D8%A7%D8%B1%D8%AB%D9%8A2.jpg
http://www.wikidata.org/entity/Q20422053,شهد عبد الله,شهد عبد الله,,
http://www.wikidata.org/entity/Q20422350,محسن الشمري,عبد المحسن الشمري (ممثل سعودي),,
http://www.wikidata.org/entity/Q20422352,محسن العطيات,محسن العطيات,,http://commons.wikimedia.org/wiki/Special:FilePath/Mohsenatawi22.jpg
http://www.wikidata.org/entity/Q20422485,محمد أحمد خليفة السويدي,محمد أحمد خليفة السويدي,,
http://www.wikidata.org/entity/Q20422558,محمد الحمادي,محمد الحمادي,,
http://www.wikidata.org/entity/Q20422582,محمد الستري,محمد الستري,,
http://www.wikidata.org/entity/Q20422594,محمد الشروقي,محمد الشروقي,,
http://www.wikidata.org/entity/Q20422602,محمد الشعيبي,محمد الشعيبي,,http://commons.wikimedia.org/wiki/Special:FilePath/Mohammed%20Al-Shuaibi.jpg
http://www.wikidata.org/entity/Q20422609,منى البلوشي,منى البلوشي,,
http://www.wikidata.org/entity/Q20422627,محمد العمادي,محمد العمادي (سياسي بحريني),,
http://www.wikidata.org/entity/Q20422632,محمد العمر,محمد العمر (إعلامي),,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A7%D9%84%D9%83%D8%A7%D8%AA%D8%A8%20%D9%88%D8%A7%D9%84%D9%85%D8%A4%D9%84%D9%81%20%D9%85%D8%AD%D9%85%D8%AF%20%D8%A7%D9%84%D8%B9%D9%85%D8%B1.png
http://www.wikidata.org/entity/Q20422641,محمد الفايز,محمد الفايز,,
http://www.wikidata.org/entity/Q20422648,منيرة بن هندي,منيرة بن هندي,,
http://www.wikidata.org/entity/Q20422674,مسفر بن عبد الرحمن آل غاصب,مسفر بن عبد الرحمن آل غاصب,,
http://www.wikidata.org/entity/Q20422679,محمد النشمي,محمد النشمي,,
http://www.wikidata.org/entity/Q20422814,مهند الجميلي,مهند الجميلي,,
http://www.wikidata.org/entity/Q20422840,مشاري بن سعود الكبير,مشاري بن سعود الكبير,,
http://www.wikidata.org/entity/Q20422849,محمد بن فيصل أبو ساق,محمد بن فيصل أبو ساق,,
http://www.wikidata.org/entity/Q20422873,محمد بن مشاري آل معمر,محمد بن مشاري آل معمر,,
http://www.wikidata.org/entity/Q20422903,محمد بوقيس,محمد بوقيس,,
http://www.wikidata.org/entity/Q20422938,محمد حسن رضي,محمد حسن رضي,,
http://www.wikidata.org/entity/Q20422973,محمد ربيع الجنيبي,محمد ربيع الجنيبي,,
http://www.wikidata.org/entity/Q20423001,محمد سعدون الكواري,محمد سعدون الكواري,,
http://www.wikidata.org/entity/Q20423006,محمد سلمان,محمد سلمان (مخرج),,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A7%D9%84%D8%B3%D9%8A%D9%86%D9%85%D8%A7%D8%A6%D9%8A%20%D9%85%D8%AD%D9%85%D8%AF%20%D8%B3%D9%84%D9%85%D8%A7%D9%86.jpg
http://www.wikidata.org/entity/Q20423023,محمد سيف المسلم,محمد سيف المسلم,,
http://www.wikidata.org/entity/Q20423192,محمد غازي القطان,محمد غازي القطان,,
http://www.wikidata.org/entity/Q20423231,مصطفى السيد,مصطفى السيد (سياسي بحريني),,
http://www.wikidata.org/entity/Q20423236,محمد مبارك الصوري,محمد مبارك الصوري,,
http://www.wikidata.org/entity/Q20423375,محمود رمضان,محمود رمضان,,
http://www.wikidata.org/entity/Q20423549,مطلق دخيل,مطلق دخيل,,
http://www.wikidata.org/entity/Q20423688,ناصر المبارك,ناصر المبارك,,
http://www.wikidata.org/entity/Q20423707,ناصر محمد الساير,ناصر محمد الساير,,
http://www.wikidata.org/entity/Q20424200,مرحوم المرحوم,مرحوم المرحوم,,
http://www.wikidata.org/entity/Q20424569,ندى ناصر,ندى ناصر,,
http://www.wikidata.org/entity/Q20424678,نصار الظاهري,نصار الظاهري (لاعب كرة قدم),,
http://www.wikidata.org/entity/Q20424703,نصرة الحربي,نصرة الحربي,,
http://www.wikidata.org/entity/Q20424728,مزيد السبيعي,مزيد السبيعي,,
http://www.wikidata.org/entity/Q20424768,مساعد السويلم,مساعد السويلم,,
http://www.wikidata.org/entity/Q20425190,مناف عبدال,مناف عبدال,,
http://www.wikidata.org/entity/Q20425199,منال سليمان,منال سليمان,,
http://www.wikidata.org/entity/Q20425315,نهاد الجشي,نهاد الجشي,,http://commons.wikimedia.org/wiki/Special:FilePath/Nihad%20Al%20Jashi%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q20425317,نهار بن سعود بن عبد العزيز,نهار بن سعود بن عبد العزيز آل سعود,,
http://www.wikidata.org/entity/Q20425366,نوار المحمود,نوار المحمود,,
http://www.wikidata.org/entity/Q20425473,نورة بنت عبد الله بن عدوان,نورة بنت عبد الله بن عدوان,,
http://www.wikidata.org/entity/Q20425492,نورية السداني,نورية السداني,,
http://www.wikidata.org/entity/Q20425611,هاشم الباش,هاشم الباش,,
http://www.wikidata.org/entity/Q20425624,هالة قريصة,هالة قريصة,,
http://www.wikidata.org/entity/Q20425642,هاني مطر,هاني مطر,,
http://www.wikidata.org/entity/Q20425757,هزاع الغامدي,هزاع الغامدي,,
http://www.wikidata.org/entity/Q20425826,هنادي الجودر,هنادي الجودر,,http://commons.wikimedia.org/wiki/Special:FilePath/Hanadi%20Al-Jowder%20-%20May%2026%2C%202020%20%2802%29.jpg
http://www.wikidata.org/entity/Q20426345,عبدالرحمن السند,عبد الرحمن السند,,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%B9%D8%A7%D9%84%D9%8A%20%D8%A7%D9%84%D8%B4%D9%8A%D8%AE%20%D8%A7%D9%84%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D9%86%20%D8%A7%D9%84%D8%B3%D9%86%D8%AF.jpg
http://www.wikidata.org/entity/Q20676153,عدنان بات,عدنان بات,,
http://www.wikidata.org/entity/Q20735802,قمر سعيد,قمر سعيد,,
http://www.wikidata.org/entity/Q20736471,عظمة الله نذير,عظمة الله نذير,,
http://www.wikidata.org/entity/Q20742190,محمد بن عبد الله النويصر,محمد بن عبد الله النويصر,,
http://www.wikidata.org/entity/Q20742194,يعقوب الرشيد,يعقوب الرشيد,,
http://www.wikidata.org/entity/Q21834509,وليد العنزي,وليد العنزي (لاعب كرة قدم),,
http://www.wikidata.org/entity/Q22002998,عادل الحسين,عادل الحسين,,
http://www.wikidata.org/entity/Q22087718,محمد العمران,محمد العمران,,
http://www.wikidata.org/entity/Q22092222,عمار الدحيم,عمار الدحيم,,
http://www.wikidata.org/entity/Q22093545,صالح العرفج,صالح العرفج,,
http://www.wikidata.org/entity/Q22116855,عادل العواد,عادل العواد,,
http://www.wikidata.org/entity/Q22132879,مقتل تقى الجشي,مقتل تقى الجشي,,
http://www.wikidata.org/entity/Q22132886,حمد الخروصي,حمد الخروصي,,
http://www.wikidata.org/entity/Q22132884,حسين البدر,حسين البدر,,
http://www.wikidata.org/entity/Q22132898,مقتل ضيف الله القرشي,مقتل ضيف الله القرشي,,
http://www.wikidata.org/entity/Q22132940,مشاري الصاعدي,مشاري الصاعدي,,
http://www.wikidata.org/entity/Q22259975,أحمد العوفي,أحمد العوفي,,
http://www.wikidata.org/entity/Q22260300,زهران الزهراني,زهران الزهراني,,
http://www.wikidata.org/entity/Q22265085,عبد الرحيم الدباس,عبد الرحيم الدباس,,
http://www.wikidata.org/entity/Q22265884,مهدي الشويخات,مهدي الشويخات,,
http://www.wikidata.org/entity/Q22281189,عبدالعزيز الظفيري,عبد العزيز الظفيري (لاعب كرة قدم سعودي),,
http://www.wikidata.org/entity/Q22281498,أحمد المالكي,أحمد المالكي (لاعب كرة قدم مواليد 1991),,
http://www.wikidata.org/entity/Q22303071,سعود فلاته,سعود فلاته,,
http://www.wikidata.org/entity/Q22303068,عبد الله العبيد,عبد الله العبيد,,
http://www.wikidata.org/entity/Q22303425,إبراهيم بيضي,إبراهيم بيضي,,
http://www.wikidata.org/entity/Q22321005,عبد المجيد الدعيج,عبد المجيد الدعيج,,
http://www.wikidata.org/entity/Q22323805,فيصل الجهني,فيصل الجهني,,
http://www.wikidata.org/entity/Q22323946,سند العميري,سند العميري,,
http://www.wikidata.org/entity/Q22324025,يسري السكاكر,يسري السكاكر,,
http://www.wikidata.org/entity/Q22442695,محمد آل قاسم,محمد آل قاسم,,
http://www.wikidata.org/entity/Q22672284,تركي الجلفان,تركي الجلفان,,
